Category,phylum,Name,Level,WithinNWA,SEQavailable,BIN,SPsharingBIN,SPmissingSEQ.genus,SPmissingSEQ.family,AphiaID,genus,family,order,class,kingdom,TaxonomicProblems,MorphoIDProblems,Validity
Invertebrate,Arthropoda,Mysis mixta,Species,Yes,Yes,BOLD:AAD9825,NA,Mysis litoralis,Mysis litoralis,120113,Mysis,Mysidae,Mysida,Malacostraca,Animalia,0,0,Unreliable - gaps
Invertebrate,Arthropoda,Mysis oculata,Species,Yes,Yes,BOLD:AAB4302,NA,Mysis litoralis,Mysis litoralis,120115,Mysis,Mysidae,Mysida,Malacostraca,Animalia,0,0,Unreliable - gaps
Invertebrate,Arthropoda,Mysis relicta,Species,Yes,Yes,BOLD:AAB1822,NA,Mysis litoralis,Mysis litoralis,120120,Mysis,Mysidae,Mysida,Malacostraca,Animalia,0,0,Unreliable - gaps
Invertebrate,Arthropoda,Mysis stenolepis,Species,Yes,Yes,BOLD:AAC5891,NA,Mysis litoralis,Mysis litoralis,226994,Mysis,Mysidae,Mysida,Malacostraca,Animalia,0,0,Unreliable - gaps
Invertebrate,Arthropoda,Nematoscelis megalops,Species,Yes,Yes,BOLD:AAX6038,NA,NA,Euphausia krohnii,110695,Nematoscelis,Euphausiidae,Euphausiacea,Malacostraca,Animalia,0,0,Reliable
Invertebrate,Arthropoda,Nymphon brevirostre,Species,Yes,No,NA,NA,NA,NA,150520,Nymphon,Nymphonidae,Pantopoda,Pycnogonida,Animalia,0,0,No sequences available
Invertebrate,Arthropoda,Nymphon brevitarse,Species,Yes,No,NA,NA,NA,NA,134682,Nymphon,Nymphonidae,Pantopoda,Pycnogonida,Animalia,0,0,No sequences available
Invertebrate,Arthropoda,Nymphon grossipes,Species,Yes,No,NA,NA,NA,NA,134688,Nymphon,Nymphonidae,Pantopoda,Pycnogonida,Animalia,0,0,No sequences available
Invertebrate,Arthropoda,Nymphon hirtipes,Species,Yes,No,NA,NA,NA,NA,134690,Nymphon,Nymphonidae,Pantopoda,Pycnogonida,Animalia,0,0,No sequences available
Invertebrate,Arthropoda,Nymphon longitarse,Species,Yes,No,NA,NA,NA,NA,134696,Nymphon,Nymphonidae,Pantopoda,Pycnogonida,Animalia,0,0,No sequences available
Invertebrate,Arthropoda,Nymphon macrum,Species,Yes,No,NA,NA,NA,NA,150523,Nymphon,Nymphonidae,Pantopoda,Pycnogonida,Animalia,0,0,No sequences available
Invertebrate,Arthropoda,Nymphon serratum,Species,Yes,No,NA,NA,NA,NA,134707,Nymphon,Nymphonidae,Pantopoda,Pycnogonida,Animalia,0,0,No sequences available
Invertebrate,Arthropoda,Nymphon sluiteri,Species,Yes,No,NA,NA,NA,NA,134708,Nymphon,Nymphonidae,Pantopoda,Pycnogonida,Animalia,0,0,No sequences available
Invertebrate,Arthropoda,Nymphon stroemi,Species,Yes,Yes,"BOLD:ADF4183, BOLD:AAG4693",NA,"Nymphon brevirostre, Nymphon brevitarse, Nymphon grossipes, Nymphon hirtipes, Nymphon longitarse, Nymphon macrum, Nymphon serratum, Nymphon sluiteri","Nymphon brevirostre, Nymphon brevitarse, Nymphon grossipes, Nymphon hirtipes, Nymphon longitarse, Nymphon macrum, Nymphon serratum, Nymphon sluiteri",134711,Nymphon,Nymphonidae,Pantopoda,Pycnogonida,Animalia,0,0,Unreliable - gaps
Invertebrate,Arthropoda,Oediceros saginatus,Species,Yes,Yes,BOLD:AAE2531,NA,NA,NA,102908,Oediceros,Oedicerotidae,Amphipoda,Malacostraca,Animalia,0,0,Reliable
Invertebrate,Arthropoda,Oithona setigera,Species,Yes,No,NA,NA,NA,NA,106655,Oithona,Oithonidae,Cyclopoida,Hexanauplia,Animalia,NA,NA,No sequences available
Invertebrate,Arthropoda,Oithona similis,Species,Yes,Yes,"BOLD:AAG5172, BOLD:ACK9027, BOLD:ADU0358",NA,Oithona setigera,Oithona setigera,106656,Oithona,Oithonidae,Cyclopoida,Hexanauplia,Animalia,NA,NA,Unreliable - gaps
Invertebrate,Arthropoda,Pagurus acadianus,Species,Yes,Yes,BOLD:AAE4265,NA,NA,NA,158400,Pagurus,Paguridae,Decapoda,Malacostraca,Animalia,0,0,Reliable
Invertebrate,Arthropoda,Pagurus arcuatus,Species,Yes,Yes,BOLD:AAE6975,NA,NA,NA,158402,Pagurus,Paguridae,Decapoda,Malacostraca,Animalia,0,0,Reliable
Invertebrate,Arthropoda,Pagurus longicarpus,Species,Yes,Yes,BOLD:AAA5534,NA,NA,NA,158403,Pagurus,Paguridae,Decapoda,Malacostraca,Animalia,0,0,Reliable
Invertebrate,Arthropoda,Pagurus pubescens,Species,Yes,Yes,BOLD:AAB6221,NA,NA,NA,107240,Pagurus,Paguridae,Decapoda,Malacostraca,Animalia,0,0,Reliable
Invertebrate,Arthropoda,Palaemon adspersus,Species,Yes,Yes,BOLD:AAX1913,NA,NA,NA,107613,Palaemon,Palaemonidae,Decapoda,Malacostraca,Animalia,0,0,Reliable
Invertebrate,Arthropoda,Palaemon pugio,Species,Yes,Yes,BOLD:ACC3605,NA,NA,NA,932401,Palaemon,Palaemonidae,Decapoda,Malacostraca,Animalia,0,0,Reliable
Invertebrate,Arthropoda,Palaemon vulgaris,Species,Yes,Yes,BOLD:AAD5897,NA,NA,NA,932406,Palaemon,Palaemonidae,Decapoda,Malacostraca,Animalia,0,0,Reliable
Invertebrate,Arthropoda,Pandalus borealis,Species,Yes,Yes,BOLD:AAA9256,NA,NA,Dichelopandalus leptocerus,107649,Pandalus,Pandalidae,Decapoda,Malacostraca,Animalia,0,0,Reliable
Invertebrate,Arthropoda,Pandalus montagui,Species,Yes,Yes,BOLD:AAB2199,NA,NA,Dichelopandalus leptocerus,107651,Pandalus,Pandalidae,Decapoda,Malacostraca,Animalia,0,0,Reliable
Invertebrate,Arthropoda,Paracaprella tenuis,Species,Yes,Yes,BOLD:ACM2928,NA,NA,"Caprella rinki, Caprella unica, Aeginina aenigmatica",160028,Paracaprella,Caprellidae,Amphipoda,Malacostraca,Animalia,NA,NA,Reliable
Invertebrate,Arthropoda,Pasiphaea multidentata,Species,Yes,Yes,BOLD:AAB9240,NA,NA,NA,107676,Pasiphaea,Pasiphaeidae,Decapoda,Malacostraca,Animalia,0,0,Reliable
Invertebrate,Arthropoda,Phoxichilidium femoratum,Species,Yes,No,NA,NA,NA,NA,134741,Phoxichilidium,Phoxichilidiidae,Pantopoda,Pycnogonida,Animalia,0,0,No sequences available
Invertebrate,Arthropoda,Pontophilus norvegicus,Species,Yes,Yes,BOLD:AAF7822,NA,NA,NA,107563,Pontophilus,Crangonidae,Decapoda,Malacostraca,Animalia,0,0,Reliable
Invertebrate,Arthropoda,Pseudocalanus elongatus,Species,Yes,Yes,BOLD:AAF6145,NA,NA,NA,104515,Pseudocalanus,Clausocalanidae,Calanoida,Hexanauplia,Animalia,NA,NA,Reliable
Invertebrate,Arthropoda,Pseudocalanus minutus,Species,Yes,Yes,BOLD:AAE8457,NA,NA,NA,104517,Pseudocalanus,Clausocalanidae,Calanoida,Hexanauplia,Animalia,NA,NA,Reliable
Invertebrate,Arthropoda,Pseudopallene circularis,Species,Yes,No,NA,NA,NA,NA,134655,Pseudopallene,Callipallenidae,Pantopoda,Pycnogonida,Animalia,0,0,No sequences available
Invertebrate,Arthropoda,Pseudopallene spinipes,Species,Yes,No,NA,NA,NA,NA,134658,Pseudopallene,Callipallenidae,Pantopoda,Pycnogonida,Animalia,0,0,No sequences available
Invertebrate,Arthropoda,Pycnogonum litorale,Species,Yes,Yes,BOLD:AAG1180,NA,NA,NA,239867,Pycnogonum,Pycnogonidae,Pantopoda,Pycnogonida,Animalia,0,0,Reliable
Invertebrate,Arthropoda,Sabinea sarsii,Species,Yes,Yes,BOLD:AAE7751,NA,NA,NA,107566,Sabinea,Crangonidae,Decapoda,Malacostraca,Animalia,NA,NA,Reliable
Invertebrate,Arthropoda,Sabinea septemcarinata,Species,Yes,Yes,BOLD:AAB6953,NA,NA,NA,107567,Sabinea,Crangonidae,Decapoda,Malacostraca,Animalia,0,0,Reliable
Invertebrate,Arthropoda,Sclerocrangon boreas,Species,Yes,Yes,BOLD:AAA7816,NA,NA,NA,107568,Sclerocrangon,Crangonidae,Decapoda,Malacostraca,Animalia,0,0,Reliable
Invertebrate,Arthropoda,Spirontocaris liljeborgii,Species,Yes,Yes,BOLD:AAE9114,NA,NA,"Lebbeus microceros, Eualus belcheri",107531,Spirontocaris,Thoridae,Decapoda,Malacostraca,Animalia,0,0,Reliable
Invertebrate,Arthropoda,Spirontocaris phippsii,Species,Yes,Yes,BOLD:AAF3015,NA,NA,"Lebbeus microceros, Eualus belcheri",107532,Spirontocaris,Thoridae,Decapoda,Malacostraca,Animalia,0,0,Reliable
Invertebrate,Arthropoda,Spirontocaris spinus,Species,Yes,Yes,"BOLD:AAB6143, BOLD:AAB6146, BOLD:AAB6144, BOLD:ACR1068",NA,NA,"Lebbeus microceros, Eualus belcheri",107533,Spirontocaris,Thoridae,Decapoda,Malacostraca,Animalia,0,0,Reliable
Invertebrate,Arthropoda,Syscenus infelix,Species,Yes,Yes,BOLD:AAE1425,NA,NA,NA,156446,Syscenus,Aegidae,Isopoda,Malacostraca,Animalia,0,0,Reliable
Invertebrate,Arthropoda,Temora longicornis,Species,Yes,Yes,BOLD:AAO2762,NA,NA,NA,104878,Temora,Temoridae,Calanoida,Hexanauplia,Animalia,NA,NA,Reliable
Invertebrate,Arthropoda,Temora stylifera,Species,Yes,Yes,BOLD:AAK0597,NA,NA,NA,104879,Temora,Temoridae,Calanoida,Hexanauplia,Animalia,NA,NA,Reliable
Invertebrate,Arthropoda,Thysanoessa inermis,Species,Yes,Yes,BOLD:ACG0331,NA,NA,Euphausia krohnii,110708,Thysanoessa,Euphausiidae,Euphausiacea,Malacostraca,Animalia,0,0,Reliable
Invertebrate,Arthropoda,Thysanoessa longicaudata,Species,Yes,Yes,BOLD:AAO1754,NA,NA,Euphausia krohnii,110709,Thysanoessa,Euphausiidae,Euphausiacea,Malacostraca,Animalia,0,0,Reliable
Invertebrate,Arthropoda,Thysanoessa raschii,Species,Yes,Yes,BOLD:AAC1330,NA,NA,Euphausia krohnii,110711,Thysanoessa,Euphausiidae,Euphausiacea,Malacostraca,Animalia,0,0,Reliable
Invertebrate,Brachiopoda,Hemithiris psittacea,Species,Yes,Yes,BOLD:AAG2098,NA,NA,NA,104054,Hemithiris,Hemithirididae,Rhynchonellida,Rhynchonellata,Animalia,0,0,Reliable
Invertebrate,Brachiopoda,Terebratulina septentrionalis,Species,Yes,No,NA,NA,NA,NA,104056,Terebratulina,Cancellothyrididae,Terebratulida,Rhynchonellata,Animalia,0,0,No sequences available
Invertebrate,Cnidaria,Actinauge cristata,Species,Yes,No,NA,NA,NA,NA,158210,Actinauge,Hormathiidae,Actiniaria,Anthozoa,Animalia,0,0,No sequences available
Invertebrate,Cnidaria,Actinauge verrillii,Species,No,No,NA,NA,NA,NA,592915,Actinauge,Hormathiidae,Actiniaria,Anthozoa,Animalia,0,0,No sequences available
Invertebrate,Cnidaria,Actinostola callosa,Species,Yes,No,NA,NA,NA,NA,100839,Actinostola,Actinostolidae,Actiniaria,Anthozoa,Animalia,0,0,No sequences available
Invertebrate,Cnidaria,Alcyonium siderium,Species,Yes,Yes,BOLD:AAH8240,"Clavularia borealis, Gersemia rubiformis",NA,NA,287382,Alcyonium,Alcyoniidae,Alcyonacea,Anthozoa,Animalia,NA,NA,Unreliable - BIN sharing
Invertebrate,Cnidaria,Aulactinia stella,Species,Yes,No,NA,NA,NA,NA,100814,Aulactinia,Actiniidae,Actiniaria,Anthozoa,Animalia,0,0,No sequences available
Invertebrate,Cnidaria,Bolocera tuediae,Species,Yes,Yes,BOLD:AAG1974,NA,NA,"Aulactinia stella, Cribrinopsis similis",100817,Bolocera,Actiniidae,Actiniaria,Anthozoa,Animalia,0,0,Reliable
Invertebrate,Cnidaria,Catablema vesicarium,Species,Yes,Yes,BOLD:AAP1206,NA,NA,NA,117784,Catablema,Pandeidae,Anthoathecata,Hydrozoa,Animalia,NA,NA,Reliable
Invertebrate,Cnidaria,Clavularia borealis,Species,Yes,Yes,BOLD:AAH8240,"Alcyonium siderium, Gersemia rubiformis",Clavularia modesta,Clavularia modesta,520680,Clavularia,Clavulariidae,Alcyonacea,Anthozoa,Animalia,NA,NA,Unreliable - gaps
Invertebrate,Cnidaria,Clavularia modesta,Species,Yes,No,NA,NA,NA,NA,158266,Clavularia,Clavulariidae,Alcyonacea,Anthozoa,Animalia,NA,NA,No sequences available
Invertebrate,Cnidaria,Cribrinopsis similis,Species,Yes,No,NA,NA,NA,NA,100824,Cribrinopsis,Actiniidae,Actiniaria,Anthozoa,Animalia,0,1,No sequences available
Invertebrate,Cnidaria,Cyanea capillata,Species,Yes,Yes,"BOLD:AAP1190, BOLD:AAD3480",NA,NA,NA,135301,Cyanea,Cyaneidae,Semaeostomeae,Scyphozoa,Animalia,NA,NA,Reliable
Invertebrate,Cnidaria,Drifa glomerata,Species,Yes,No,NA,NA,NA,NA,146941,Drifa,Nephtheidae,Alcyonacea,Anthozoa,Animalia,1,1,No sequences available
Invertebrate,Cnidaria,Duva florida,Species,Yes,No,NA,NA,NA,NA,146943,Duva,Nephtheidae,Alcyonacea,Anthozoa,Animalia,1,1,No sequences available
Invertebrate,Cnidaria,Edwardsia sipunculoides,Species,Yes,No,NA,NA,NA,NA,158241,Edwardsia,Edwardsiidae,Actiniaria,Anthozoa,Animalia,0,1,No sequences available
Invertebrate,Cnidaria,Epizoanthus erdmanni,Species,Yes,No,NA,NA,NA,NA,101027,Epizoanthus,Epizoanthidae,Zoantharia,Anthozoa,Animalia,0,0,No sequences available
Invertebrate,Cnidaria,Epizoanthus papillosus,Species,Yes,No,NA,NA,NA,NA,101037,Epizoanthus,Epizoanthidae,Zoantharia,Anthozoa,Animalia,0,0,No sequences available
Invertebrate,Cnidaria,Flabellum alabastrum,Species,Yes,No,NA,NA,NA,NA,1383416,Flabellum,Flabellidae,Scleractinia,Anthozoa,Animalia,0,0,No sequences available
Invertebrate,Cnidaria,Gersemia rubiformis,Species,Yes,Yes,BOLD:AAH8240,"Clavularia borealis, Alcyonium siderium",NA,"Drifa glomerata, Duva florida",156103,Gersemia,Nephtheidae,Alcyonacea,Anthozoa,Animalia,1,1,Unreliable - BIN sharing
Invertebrate,Cnidaria,Halcampa duodecimcirrata,Species,Yes,No,NA,NA,NA,NA,100917,Halcampa,Halcampidae,Actiniaria,Anthozoa,Animalia,0,1,No sequences available
Invertebrate,Cnidaria,Hormathia digitata,Species,Yes,Yes,BOLD:AAF8957,Hormathia nodosa,NA,Actinauge cristata,100951,Hormathia,Hormathiidae,Actiniaria,Anthozoa,Animalia,0,1,Unreliable - BIN sharing
Invertebrate,Cnidaria,Hormathia nodosa,Species,Yes,Yes,BOLD:AAF8957,Hormathia digitata,NA,Actinauge cristata,100954,Hormathia,Hormathiidae,Actiniaria,Anthozoa,Animalia,0,0,Unreliable - BIN sharing
Invertebrate,Cnidaria,Liponema multicorne,Species,Yes,No,NA,NA,NA,NA,593072,Liponema,Liponematidae,Actiniaria,Anthozoa,Animalia,0,0,No sequences available
Invertebrate,Cnidaria,Lucernaria quadricornis,Species,Yes,Yes,BOLD:AAG1976,NA,NA,NA,135328,Lucernaria,Lucernariidae,Stauromedusae,Staurozoa,Animalia,0,0,Reliable
Invertebrate,Cnidaria,Metridium senile,Species,Yes,Yes,BOLD:ACO8622,NA,NA,NA,100982,Metridium,Metridiidae,Actiniaria,Anthozoa,Animalia,0,0,Reliable
Invertebrate,Cnidaria,Nanomia cara,Species,Yes,Yes,BOLD:ACQ6137,NA,NA,NA,135496,Nanomia,Agalmatidae,Siphonophorae,Hydrozoa,Animalia,NA,NA,Reliable
Invertebrate,Cnidaria,Obelia dichotoma,Species,Yes,Yes,BOLD:AAE6029,Obelia longissima,NA,Orthopyxis integra,117386,Obelia,Campanulariidae,Leptothecata,Hydrozoa,Animalia,NA,NA,Unreliable - BIN sharing
Invertebrate,Cnidaria,Obelia geniculata,Species,Yes,Yes,BOLD:AAA7089,NA,NA,Orthopyxis integra,117388,Obelia,Campanulariidae,Leptothecata,Hydrozoa,Animalia,NA,NA,Reliable
Invertebrate,Cnidaria,Obelia longissima,Species,Yes,Yes,BOLD:AAE6029,Obelia dichotoma,NA,Orthopyxis integra,117389,Obelia,Campanulariidae,Leptothecata,Hydrozoa,Animalia,NA,NA,Unreliable - BIN sharing
Invertebrate,Cnidaria,Orthopyxis integra,Species,Yes,No,NA,NA,NA,NA,117393,Orthopyxis,Campanulariidae,Leptothecata,Hydrozoa,Animalia,NA,NA,No sequences available
Invertebrate,Cnidaria,Peachia parasitica,Species,Yes,No,NA,NA,NA,NA,158255,Peachia,Haloclavidae,Actiniaria,Anthozoa,Animalia,0,1,No sequences available
Invertebrate,Cnidaria,Plotocnide borealis,Species,Yes,Yes,BOLD:ACL8346,NA,NA,NA,117458,Plotocnide,Boreohydridae,Anthoathecata,Hydrozoa,Animalia,NA,NA,Reliable
Invertebrate,Cnidaria,Stephanauge nexilis,Species,Yes,No,NA,NA,NA,NA,158258,Stephanauge,Amphianthidae,Actiniaria,Anthozoa,Animalia,0,0,No sequences available
Invertebrate,Cnidaria,Stomphia coccinea,Species,Yes,Yes,BOLD:ACO8748,NA,NA,Actinostola callosa,100854,Stomphia,Actinostolidae,Actiniaria,Anthozoa,Animalia,0,0,Reliable
Invertebrate,Cnidaria,Symplectoscyphus tricuspidatus,Species,Yes,Yes,BOLD:ADK0127,NA,NA,NA,117929,Symplectoscyphus,Symplectoscyphidae,Leptothecata,Hydrozoa,Animalia,NA,NA,Reliable
Invertebrate,Cnidaria,Urticina crassicornis,Species,Yes,Yes,BOLD:AAJ8124,NA,NA,"Aulactinia stella, Cribrinopsis similis",100832,Urticina,Actiniidae,Actiniaria,Anthozoa,Animalia,0,1,Reliable
Invertebrate,Cnidaria,Urticina felina,Species,No,No,NA,NA,NA,NA,100834,Urticina,Actiniidae,Actiniaria,Anthozoa,Animalia,0,1,No sequences available
Invertebrate,Echinodermata,Amphipholis squamata,Species,Yes,Yes,BOLD:AAE2589,NA,Amphipholis torelli,"Amphipholis torelli, Amphiura canadensis, Amphiura exigua, Amphiura fragilis, Amphiura otteri, Amphiura sundevalli",125064,Amphipholis,Amphiuridae,Amphilepidida,Ophiuroidea,Animalia,0,1,Unreliable - gaps
Invertebrate,Echinodermata,Amphipholis torelli,Species,Yes,No,NA,NA,NA,NA,125066,Amphipholis,Amphiuridae,Amphilepidida,Ophiuroidea,Animalia,0,1,No sequences available
Invertebrate,Echinodermata,Amphiura canadensis,Species,Yes,No,NA,NA,NA,NA,158069,Amphiura,Amphiuridae,Amphilepidida,Ophiuroidea,Animalia,0,1,No sequences available
Invertebrate,Echinodermata,Amphiura exigua,Species,Yes,No,NA,NA,NA,NA,158070,Amphiura,Amphiuridae,Amphilepidida,Ophiuroidea,Animalia,0,1,No sequences available
Invertebrate,Echinodermata,Amphiura fragilis,Species,Yes,No,NA,NA,NA,NA,125081,Amphiura,Amphiuridae,Amphilepidida,Ophiuroidea,Animalia,0,1,No sequences available
Invertebrate,Echinodermata,Amphiura otteri,Species,Yes,No,NA,NA,NA,NA,125092,Amphiura,Amphiuridae,Amphilepidida,Ophiuroidea,Animalia,0,1,No sequences available
Invertebrate,Echinodermata,Amphiura sundevalli,Species,Yes,No,NA,NA,NA,NA,125100,Amphiura,Amphiuridae,Amphilepidida,Ophiuroidea,Animalia,0,1,No sequences available
Invertebrate,Echinodermata,Asterias forbesi,Species,Yes,Yes,BOLD:AAB6163,NA,NA,Leptasterias tenera,158489,Asterias,Asteriidae,Forcipulatida,Asteroidea,Animalia,0,1,Reliable
Invertebrate,Echinodermata,Asterias rubens,Species,Yes,Yes,BOLD:AAB8222,NA,NA,Leptasterias tenera,123776,Asterias,Asteriidae,Forcipulatida,Asteroidea,Animalia,0,1,Reliable
Invertebrate,Echinodermata,Ceramaster granularis,Species,Yes,No,NA,NA,NA,NA,124020,Ceramaster,Goniasteridae,Valvatida,Asteroidea,Animalia,0,0,No sequences available
Invertebrate,Echinodermata,Crossaster papposus,Species,Yes,Yes,BOLD:AAB5053,NA,NA,Solaster earlli,124154,Crossaster,Solasteridae,Valvatida,Asteroidea,Animalia,0,0,Reliable
Invertebrate,Echinodermata,Ctenodiscus crispatus,Species,Yes,Yes,BOLD:AAC2685,NA,NA,NA,123915,Ctenodiscus,Ctenodiscidae,Paxillosida,Asteroidea,Animalia,0,0,Reliable
Invertebrate,Echinodermata,Cucumaria frondosa,Species,Yes,Yes,BOLD:AAA1587,NA,NA,NA,124612,Cucumaria,Cucumariidae,Dendrochirotida,Holothuroidea,Animalia,0,0,Reliable
Invertebrate,Echinodermata,Diplopteraster multipes,Species,Yes,Yes,BOLD:AAX9511,NA,NA,NA,124128,Diplopteraster,Pterasteridae,Velatida,Asteroidea,Animalia,0,0,Reliable
Invertebrate,Echinodermata,Echinarachnius parma,Species,Yes,Yes,BOLD:AAE0410,NA,NA,NA,158062,Echinarachnius,Echinarachniidae,Clypeasteroida,Echinoidea,Animalia,0,0,Reliable
Invertebrate,Echinodermata,Gorgonocephalus arcticus,Species,Yes,Yes,"BOLD:AAC8875, BOLD:ABY6858",NA,NA,NA,124966,Gorgonocephalus,Gorgonocephalidae,Euryalida,Ophiuroidea,Animalia,0,0,Reliable
Invertebrate,Echinodermata,Gorgonocephalus eucnemis,Species,Yes,Yes,"BOLD:AAI5449, BOLD:AAE7308, BOLD:ACQ0423",NA,NA,NA,124969,Gorgonocephalus,Gorgonocephalidae,Euryalida,Ophiuroidea,Animalia,0,1,Reliable
Invertebrate,Echinodermata,Henricia,Genus,Yes,Yes,"BOLD:AAD3463, BOLD:AAD3482, BOLD:AAB3569, BOLD:AAB9183",NA,"Henricia eschrichti, Henricia perforata, Henricia spongiosa","Henricia eschrichti, Henricia perforata, Henricia spongiosa",NA,Henricia,Echinasteridae,Spinulosida,Asteroidea,Animalia,1,1,NA
Invertebrate,Echinodermata,Henricia eschrichti,Species,Yes,No,NA,NA,NA,NA,123965,Henricia,Echinasteridae,Spinulosida,Asteroidea,Animalia,1,1,No sequences available
Invertebrate,Echinodermata,Henricia perforata,Species,Yes,No,NA,NA,NA,NA,123971,Henricia,Echinasteridae,Spinulosida,Asteroidea,Animalia,1,1,No sequences available
Invertebrate,Echinodermata,Henricia sanguinolenta,Species,Yes,Yes,BOLD:AAF2495,NA,"Henricia eschrichti, Henricia perforata, Henricia spongiosa","Henricia eschrichti, Henricia perforata, Henricia spongiosa",123974,Henricia,Echinasteridae,Spinulosida,Asteroidea,Animalia,1,1,Unreliable - gaps
Invertebrate,Echinodermata,Henricia spongiosa,Species,Yes,No,NA,NA,NA,NA,123980,Henricia,Echinasteridae,Spinulosida,Asteroidea,Animalia,1,1,No sequences available
Invertebrate,Echinodermata,Hippasteria phrygiana,Species,Yes,Yes,BOLD:AAE4144,NA,NA,Ceramaster granularis,124043,Hippasteria,Goniasteridae,Valvatida,Asteroidea,Animalia,0,0,Reliable
Invertebrate,Echinodermata,Leptasterias groenlandica,Species,Yes,Yes,BOLD:AAB2709,Leptasterias littoralis,Leptasterias tenera,Leptasterias tenera,369176,Leptasterias,Asteriidae,Forcipulatida,Asteroidea,Animalia,0,1,Unreliable - gaps
Invertebrate,Echinodermata,Leptasterias littoralis,Species,Yes,Yes,BOLD:AAB2709,Leptasterias groenlandica,Leptasterias tenera,Leptasterias tenera,158493,Leptasterias,Asteriidae,Forcipulatida,Asteroidea,Animalia,0,1,Unreliable - gaps
Invertebrate,Echinodermata,Leptasterias muelleri,Species,Yes,Yes,BOLD:AAJ1180,NA,Leptasterias tenera,Leptasterias tenera,379749,Leptasterias,Asteriidae,Forcipulatida,Asteroidea,Animalia,0,1,Unreliable - gaps
Invertebrate,Echinodermata,Leptasterias polaris,Species,Yes,Yes,"BOLD:ACE6383, BOLD:ADV1115",NA,Leptasterias tenera,Leptasterias tenera,292974,Leptasterias,Asteriidae,Forcipulatida,Asteroidea,Animalia,0,0,Unreliable - gaps
Invertebrate,Echinodermata,Leptasterias tenera,Species,Yes,No,NA,NA,NA,NA,158496,Leptasterias,Asteriidae,Forcipulatida,Asteroidea,Animalia,0,1,No sequences available
Invertebrate,Echinodermata,Leptychaster arcticus,Species,Yes,No,NA,NA,NA,NA,123896,Leptychaster,Astropectinidae,Paxillosida,Asteroidea,Animalia,0,0,No sequences available
Invertebrate,Echinodermata,Novodinia americana,Species,Yes,No,NA,NA,NA,NA,178261,Novodinia,Brisingidae,Brisingida,Asteroidea,Animalia,0,0,No sequences available
Invertebrate,Echinodermata,Ophiacantha bidentata,Species,Yes,Yes,BOLD:AAD0922,NA,NA,NA,124978,Ophiacantha,Ophiacanthidae,Ophiacanthida,Ophiuroidea,Animalia,0,0,Reliable
Invertebrate,Echinodermata,Ophiocten sericeum,Species,Yes,Yes,BOLD:AAB5245,NA,NA,NA,124860,Ophiocten,Ophiuridae,Ophiurida,Ophiuroidea,Animalia,0,0,Reliable
Invertebrate,Echinodermata,Ophiopholis aculeata,Species,Yes,Yes,BOLD:AAA9003,NA,NA,NA,125125,Ophiopholis,Ophiopholidae,Amphilepidida,Ophiuroidea,Animalia,0,0,Reliable
Invertebrate,Echinodermata,Ophiopus arcticus,Species,Yes,No,NA,NA,NA,NA,125126,Ophiopus,Amphilepidida incertae sedis,Amphilepidida,Ophiuroidea,Animalia,0,0,No sequences available
Invertebrate,Echinodermata,Ophioscolex glacialis,Species,Yes,Yes,"BOLD:ACV6677, BOLD:ACV6676",NA,NA,NA,125147,Ophioscolex,Ophioscolecidae,Ophioscolecida,Ophiuroidea,Animalia,0,0,Reliable
Invertebrate,Echinodermata,Ophiura robusta,Species,Yes,Yes,BOLD:AAB2658,NA,NA,NA,124933,Ophiura,Ophiuridae,Ophiurida,Ophiuroidea,Animalia,0,0,Reliable
Invertebrate,Echinodermata,Ophiura sarsii,Species,Yes,Yes,"BOLD:ACO7183, BOLD:AAD3481",NA,NA,NA,124934,Ophiura,Ophiuridae,Ophiurida,Ophiuroidea,Animalia,0,0,Reliable
Invertebrate,Echinodermata,Pedicellaster typicus,Species,Yes,No,NA,NA,NA,NA,123825,Pedicellaster,Pedicellasteridae,Forcipulatida,Asteroidea,Animalia,0,1,No sequences available
Invertebrate,Echinodermata,Pentamera calcigera,Species,Yes,Yes,BOLD:AAD1877,NA,NA,NA,124655,Pentamera,Phyllophoridae,Dendrochirotida,Holothuroidea,Animalia,0,0,Reliable
Invertebrate,Echinodermata,Poraniomorpha bidens,Species,Yes,No,NA,NA,NA,NA,125169,Poraniomorpha,Poraniidae,Valvatida,Asteroidea,Animalia,1,1,No sequences available
Invertebrate,Echinodermata,Poraniomorpha hispida,Species,Yes,No,NA,NA,NA,NA,158500,Poraniomorpha,Poraniidae,Valvatida,Asteroidea,Animalia,1,1,No sequences available
Invertebrate,Echinodermata,Poraniomorpha tumida,Species,Yes,No,NA,NA,NA,NA,125171,Poraniomorpha,Poraniidae,Valvatida,Asteroidea,Animalia,1,1,No sequences available
Invertebrate,Echinodermata,Pseudarchaster parelii,Species,Yes,Yes,"BOLD:AAD5295, BOLD:AAH8175",NA,NA,NA,124085,Pseudarchaster,Pseudarchasteridae,Paxillosida,Asteroidea,Animalia,0,0,Reliable
Invertebrate,Echinodermata,Psilaster andromeda,Species,Yes,Yes,BOLD:ABZ6380,NA,NA,Leptychaster arcticus,123908,Psilaster,Astropectinidae,Paxillosida,Asteroidea,Animalia,0,0,Reliable
Invertebrate,Echinodermata,Psolus phantapus,Species,Yes,Yes,BOLD:AAC9852,NA,NA,NA,124710,Psolus,Psolidae,Dendrochirotida,Holothuroidea,Animalia,0,0,Reliable
